0 0
1 0.5
1.9828 0.572392
2.9674 0.638079
3.9836 0.702494
5.0168 0.764219
6.0626 0.823035
7.0462 0.873847
8.0496 0.921209
9.0568 0.966121
10.043 1.00801
11.0372 1.04798
11.9896 1.08486
13.0358 1.12252
14.0532 1.15944
14.979 1.19315
15.9834 1.22639
16.9922 1.25919
18.0664 1.2928
19.1132 1.32627
20.1706 1.35961
21.1584 1.39153
22.121 1.42187
23.0754 1.45077
24.0668 1.47898
25.172 1.50803
26.2016 1.5367
27.2578 1.56529
28.201 1.5925
29.2048 1.61916
30.1842 1.64506
31.3086 1.67168
32.2712 1.69734
33.235 1.72217
34.2928 1.74705
35.278 1.77135
36.1974 1.79463
37.1704 1.81739
38.1058 1.83944
39.1454 1.86154
40.1666 1.88355
41.2346 1.90574
42.2196 1.92755
43.2164 1.94907
44.2974 1.97081
45.1962 1.9917
46.2044 2.01242
47.2898 2.03336
48.2268 2.05374
49.2976 2.07425
50.2782 2.09443
51.3002 2.1145
52.364 2.13463
53.303 2.15427
54.286 2.17363
55.3308 2.19299
56.172 2.21152
57.2058 2.23004
58.186 2.24835
59.2572 2.26678
60.1664 2.28474
61.2826 2.30297
62.2644 2.32099
63.2976 2.33898
64.3026 2.35684
65.391 2.37483
66.4698 2.39291
67.4028 2.4106
68.3636 2.42803
69.4388 2.44553
70.4064 2.46279
71.4676 2.48008
72.412 2.49707
73.4284 2.51397
74.5718 2.53112
75.5904 2.54817
76.4892 2.5648
77.6174 2.58163
78.6472 2.59838
79.5862 2.61484
80.5574 2.63111
81.6104 2.64737
82.5794 2.66343
83.7158 2.67968
84.8528 2.6961
85.8648 2.7124
86.9332 2.72871
87.9512 2.7449
89.175 2.76141
90.2244 2.77786
91.164 2.79403
92.1768 2.81007
93.3256 2.82625
94.2612 2.84215
95.3046 2.85799
96.3578 2.87378
97.4244 2.88955
98.4088 2.90514
99.309 2.92042
100.166 2.93533
