1.00597 0
1.00608 0.000108465
1.01508 0.0090015
1.0097 0.00833044
1.00847 0.0065696
1.00729 0.00549353
1.01098 0.00593063
1.00831 0.00578776
1.00909 0.00516349
1.00504 0.0061429
1.00326 0.00583283
1.00362 0.0053367
1.00305 0.00494244
1.00411 0.00469792
1.00208 0.00482283
1.00157 0.00454023
1.00185 0.00427386
1.00292 0.00417115
1.00155 0.00417717
1.00094 0.00400945
1.00119 0.00382202
0.999451 0.00403947
0.999773 0.0038733
1.00072 0.00382701
1.00215 0.00393998
1.00283 0.00384655
1.00302 0.00370618
1.00235 0.00363495
1.00165 0.00357571
1.00148 0.00345858
1.00081 0.00341194
1.00111 0.00331705
1.00133 0.00322255
1.00064 0.00320087
1.00078 0.00311102
1.00028 0.00306369
0.999898 0.0030044
0.999812 0.00292553
0.999996 0.00285549
0.999169 0.00290334
0.998824 0.0028526
0.99964 0.00290087
0.999851 0.00284043
1.00025 0.00280388
1.00008 0.00274608
1.00002 0.00268646
1.00024 0.00263797
1.00016 0.00258365
1.00038 0.00253972
1.00058 0.00249665
1.00075 0.00245291
1.00062 0.00240877
1.00063 0.00236293
1.00086 0.00233031
1.00089 0.00228767
1.00144 0.00231317
1.00133 0.00227474
1.00128 0.00223582
1.00125 0.00219779
1.00125 0.00216086
1.00166 0.00216432
1.00169 0.00212933
1.00143 0.00211134
1.00122 0.00208858
1.00138 0.00206269
1.00102 0.00206305
1.00105 0.00203229
1.00116 0.00200512
1.00115 0.00197586
1.00109 0.00194834
1.00101 0.00192237
1.0008 0.00190758
1.001 0.00189213
1.00113 0.00187074
1.00109 0.00184616
1.00112 0.00182203
1.00076 0.00183455
1.00077 0.00181091
1.00057 0.00179876
1.00036 0.00178886
1.00053 0.00177554
1.00067 0.00175898
1.00084 0.00174607
1.00102 0.00173423
1.00098 0.00171413
1.00105 0.00169534
1.00142 0.00171675
1.00137 0.0016978
1.0012 0.00168681
1.00115 0.00166873
1.00149 0.00168368
1.00158 0.00166765
1.00162 0.00165017
1.00134 0.0016561
1.0014 0.00163961
1.0012 0.00163455
1.00111 0.0016202
1.00123 0.00160815
1.00101 0.00160741
1.00091 0.00159423
