0 0.0830512 0
1 0.0829783 7.28652e-05
2 0.0831849 0.000210756
3 0.0832388 0.000158485
4 0.0834574 0.000250703
5 0.0834064 0.000210939
6 0.0834123 0.000178372
7 0.0833257 0.000177099
8 0.0832908 0.000160042
9 0.0833134 0.000144924
10 0.0833246 0.000131568
11 0.0833429 0.000121495
12 0.0833376 0.000111886
13 0.083315 0.000106019
14 0.0833897 0.000123785
15 0.0833285 0.00013101
16 0.0833413 0.000123734
17 0.0834126 0.000136724
18 0.0834045 0.000129584
19 0.0834623 0.000135849
20 0.0834438 0.000130535
21 0.0834197 0.000126785
22 0.0834188 0.00012115
23 0.0834071 0.000116579
24 0.0833686 0.000118287
25 0.0834554 0.000143023
26 0.083432 0.000139593
27 0.083446 0.000135242
28 0.0834668 0.000132145
29 0.0834354 0.000131476
30 0.0834354 0.000127165
31 0.0834386 0.000123168
32 0.0834402 0.000119387
33 0.083446 0.000115969
34 0.0834556 0.00011302
35 0.0834296 0.000112874
36 0.0834279 0.000109794
37 0.0834275 0.000106866
38 0.0834462 0.000105767
39 0.0834564 0.000103592
40 0.0834378 0.000102745
41 0.0834239 0.00010122
42 0.0834423 0.000100535
43 0.08346 9.98037e-05
44 0.0834446 9.87651e-05
45 0.0834385 9.67901e-05
46 0.0834086 9.92967e-05
47 0.08339 9.89679e-05
48 0.0833845 9.70841e-05
49 0.0833725 9.58757e-05
50 0.0833557 9.54782e-05
51 0.0833578 9.36481e-05
52 0.0833529 9.19942e-05
53 0.083341 9.10536e-05
54 0.0833552 9.05061e-05
55 0.0833563 8.88813e-05
56 0.0833544 8.73285e-05
57 0.0833487 8.59949e-05
58 0.0833375 8.52668e-05
59 0.0833557 8.57771e-05
60 0.0833581 8.43932e-05
61 0.0833626 8.31464e-05
62 0.0833689 8.20534e-05
63 0.0833795 8.1456e-05
64 0.0833583 8.29384e-05
65 0.0833558 8.1712e-05
66 0.0833626 8.07701e-05
67 0.0833699 7.99056e-05
68 0.083359 7.94835e-05
69 0.0833621 7.84002e-05
70 0.0833557 7.75471e-05
71 0.0833454 7.7163e-05
72 0.0833397 7.63079e-05
73 0.0833447 7.54372e-05
74 0.0833549 7.51089e-05
75 0.0833441 7.48872e-05
76 0.0833479 7.40066e-05
77 0.0833448 7.31204e-05
78 0.0833439 7.21944e-05
79 0.083348 7.14052e-05
80 0.0833564 7.10216e-05
81 0.083354 7.0192e-05
82 0.0833627 6.9882e-05
83 0.0833544 6.95366e-05
84 0.0833374 7.08079e-05
85 0.0833283 7.05583e-05
86 0.0833383 7.04463e-05
87 0.0833353 6.97043e-05
88 0.0833318 6.90033e-05
89 0.0833364 6.83862e-05
90 0.083341 6.77851e-05
91 0.0833283 6.82298e-05
92 0.0833305 6.75283e-05
93 0.0833301 6.68074e-05
94 0.0833363 6.63857e-05
95 0.0833385 6.57281e-05
96 0.0833236 6.67231e-05
97 0.0833184 6.62451e-05
98 0.0833044 6.70464e-05
99 0.0832994 6.65648e-05
