2.00913 0
2.00653 0.00259545
2.00677 0.00151728
2.00298 0.00393546
2.00237 0.00311021
2.00632 0.00470208
2.00416 0.00452661
2.00163 0.00466592
2.00273 0.00425945
2.00441 0.00416667
2.00419 0.00377537
2.0026 0.00379447
2.00239 0.00349711
2.0033 0.00336342
2.00317 0.00313362
2.00239 0.00303354
2.00244 0.00284991
2.00392 0.0030683
2.0031 0.00301596
2.00406 0.00301598
2.00316 0.00300527
2.00367 0.00291108
2.00413 0.00281795
2.00401 0.00270043
2.0044 0.00261909
2.0046 0.00252429
2.00392 0.00252131
2.00419 0.0024445
2.00395 0.00237129
2.00405 0.00229304
2.00385 0.0022268
2.00361 0.00216931
2.0039 0.00212324
2.00415 0.00207484
2.00448 0.0020416
2.00467 0.00199262
2.0045 0.00194548
2.00473 0.00190748
2.00453 0.00186846
2.00474 0.00183316
2.00464 0.0017905
2.00512 0.00181152
2.00481 0.00179664
2.00454 0.0017757
2.005 0.00179503
2.00511 0.0017595
2.00512 0.00172168
2.0052 0.00168735
2.00511 0.00165542
2.00516 0.00162289
2.00485 0.00162073
2.00487 0.00158945
2.005 0.00156435
2.00509 0.00153745
2.00512 0.00150962
2.00513 0.00148245
2.00529 0.0014644
2.00519 0.00144207
2.00485 0.00145681
2.00496 0.00143623
2.00523 0.00143816
2.00485 0.00146363
2.00493 0.0014423
2.0048 0.00142593
2.00501 0.00141992
2.0048 0.00141468
2.00503 0.00141258
2.00469 0.00143151
2.00467 0.00141083
2.00472 0.00139141
2.00444 0.0014003
2.00461 0.00139129
2.00432 0.00140132
2.00417 0.00139048
2.00433 0.00138138
2.00432 0.00136317
2.00447 0.00135422
2.00461 0.00134363
2.00466 0.00132749
2.00473 0.00131256
2.00474 0.00129629
2.00463 0.0012853
2.00463 0.00126975
2.00475 0.00126027
2.00461 0.0012542
2.0044 0.00125709
2.0045 0.00124719
2.0047 0.00124895
2.00467 0.00123527
2.00463 0.00122199
2.00427 0.0012622
2.0045 0.00126883
2.00439 0.00125971
2.00443 0.00124705
2.00454 0.00123805
2.00466 0.00123127
2.00479 0.00122577
2.00467 0.00121982
2.00459 0.00121005
2.00447 0.00120396
