0 0.357358 0.00511924
1 0.589801 0.596699
2 1.6949 0.602129
3 -0.00490702 0.864143
4 1.52123 0.66455
5 -0.61031 0.983508
6 1.60101 0.896417
7 1.33479 0.715322
8 0.357025 0.763852
9 0.685735 0.871248
10 1.06189 0.732288
11 0.291693 1.00213
12 0.966392 0.719145
13 0.441603 0.718818
14 -0.780698 0.619971
15 1.56431 0.805276
16 -1.21612 0.647107
17 0.945703 0.855958
18 -0.279195 0.661488
19 0.835537 0.870515
20 0.300694 0.651086
21 2.55587 0.661486
22 0.911489 0.667827
23 1.00128 0.72746
24 0.168016 0.564898
25 0.394001 0.696563
26 1.21095 0.803858
27 0.260125 0.671318
28 0.265586 0.800511
29 0.726376 0.619973
30 0.0210547 0.53521
31 0.413916 0.564067
32 0.932941 0.679652
33 0.452135 0.548855
34 -0.697179 0.498438
35 -0.564829 0.757629
36 0.832742 0.552408
37 -0.555068 0.808387
38 1.41489 0.552612
39 -0.150971 0.510733
40 -0.170349 0.487991
41 0.44153 0.59525
42 0.774021 0.541865
43 0.373409 0.667515
44 0.669857 0.704492
45 -0.316192 0.704911
46 1.48471 0.546646
47 -0.491214 0.70955
48 0.478876 0.59173
49 -0.0927137 0.490294
50 -0.265946 0.551524
51 -0.189246 0.803
52 -1.164 0.5862
53 0.789501 0.718745
54 -0.275622 0.611072
55 -0.747646 0.634901
56 0.228449 0.435924
57 0.462038 0.502119
58 -0.0928152 0.657496
59 -0.0814503 0.704115
60 1.07672 0.666336
61 1.35989 0.601107
62 1.32687 0.620038
63 -1.00398 0.582967
64 0.207539 0.534502
65 1.21564 0.532131
66 0.321454 0.729532
67 0.308199 0.56469
68 0.972564 0.722334
69 0.424129 0.653652
70 0.245369 0.630231
71 -0.138434 0.527909
72 0.561959 0.62614
73 -0.0218019 0.653022
74 -0.105151 0.459703
75 -0.334365 0.638933
76 0.274797 0.404755
77 0.607387 0.60127
78 -0.368739 0.511182
79 -0.100398 0.60431
80 0.644536 0.499364
81 -0.0950354 0.494485
82 0.882992 0.726001
83 -0.0528677 0.463626
84 -0.43586 0.476198
85 -0.180653 0.802747
86 0.748142 0.721866
87 -0.0268095 0.553996
88 -0.0470827 0.678802
89 0.299674 0.47876
90 0.158367 0.617994
91 -0.78515 0.477131
92 0.280679 0.576373
93 0.0920239 0.571739
94 0.146515 0.607745
95 -0.596391 0.569617
96 0.369854 0.476401
97 1.81374 0.733783
98 0.864392 0.525164
99 -0.0723738 0.56066
100 0.929703 0.57056
101 0.861398 0.91313
