-6.5644 0
-6.5691 0.0047054
-6.5692 0.00271856
-6.57212 0.00349614
-6.57037 0.00322416
-6.56992 0.00267076
-6.57194 0.00302622
-6.5712 0.00272293
-6.57209 0.00256134
-6.57191 0.00229816
-6.57183 0.00208017
-6.57232 0.00195953
-6.57159 0.00194364
-6.57172 0.0018041
-6.5723 0.00177793
-6.5724 0.00166581
-6.57285 0.00162958
-6.57264 0.00155111
-6.57266 0.00146732
-6.57269 0.00139237
-6.5734 0.00150394
-6.57271 0.00159294
-6.57323 0.00160823
-6.57264 0.00164701
-6.57277 0.00158524
-6.57256 0.0015378
-6.57248 0.00148182
-6.57282 0.00146652
-6.57265 0.00142515
-6.57286 0.00139277
-6.57315 0.00137745
-6.57318 0.00133406
-6.57335 0.00130498
-6.57312 0.00128734
-6.57346 0.00129593
-6.57379 0.00130077
-6.5734 0.00132393
-6.57319 0.00130508
-6.57351 0.00130977
-6.57333 0.00128868
-6.57323 0.00126071
-6.5735 0.00126008
-6.5734 0.00123486
-6.57338 0.00120664
-6.5734 0.00117964
-6.57338 0.00115382
-6.57351 0.0011371
-6.57348 0.00111381
-6.57335 0.00109805
-6.57313 0.00109778
-6.57305 0.00107918
-6.57278 0.00109246
-6.57285 0.00107385
-6.57296 0.00106014
-6.57312 0.00105162
-6.57299 0.00104037
-6.57306 0.00102462
-6.57327 0.00102882
-6.57325 0.00101153
-6.57343 0.00101049
-6.57327 0.0010061
-6.5734 0.000997534
-6.57304 0.00104584
-6.57329 0.00105929
-6.57346 0.00105661
-6.57334 0.00104675
-6.57333 0.00103104
-6.57301 0.00106746
-6.573 0.00105191
-6.57312 0.0010443
-6.57295 0.00104397
-6.57303 0.00103259
-6.57309 0.00102001
-6.57302 0.00100823
-6.57315 0.00100284
-6.57319 0.000990473
-6.57332 0.000985773
-6.57335 0.000973526
-6.57345 0.000966483
-6.57353 0.000957557
-6.57365 0.000953171
-6.57363 0.000941702
-6.5735 0.000939127
-6.57343 0.000930647
-6.57348 0.000921033
-6.57358 0.000915778
-6.57348 0.000911215
-6.57357 0.000905271
-6.57356 0.00089505
-6.57344 0.000893253
-6.5736 0.000898082
-6.57348 0.000897186
-6.57344 0.000888453
-6.5735 0.000881604
-6.57351 0.000872308
-6.57352 0.000863236
-6.57355 0.000854896
-6.57354 0.00084622
-6.5736 0.000839759
-6.57358 0.000831484
