1.51988 0
1.51989 1.08e-05
1.51992 2.35087e-05
1.51994 2.57445e-05
1.51994 2.00921e-05
1.51995 1.81808e-05
1.51995 1.66169e-05
1.51996 1.61509e-05
1.51997 1.57373e-05
1.51997 1.41872e-05
1.51997 1.28383e-05
1.51997 1.22249e-05
1.51997 1.13548e-05
1.51998 1.08055e-05
1.51998 1.02679e-05
1.51998 9.62416e-06
1.51998 9.34244e-06
1.51997 9.0108e-06
1.51997 9.07331e-06
1.51997 9.55143e-06
1.51996 9.5912e-06
1.51996 9.48741e-06
1.51996 9.91677e-06
1.51995 1.02181e-05
1.51995 1.06278e-05
1.51994 1.11968e-05
1.51994 1.1464e-05
1.51994 1.17689e-05
1.51993 1.23622e-05
1.51993 1.24766e-05
1.51993 1.21897e-05
1.51992 1.20674e-05
1.51992 1.19747e-05
1.51992 1.19959e-05
1.51991 1.22018e-05
1.51991 1.24406e-05
1.51991 1.25995e-05
1.5199 1.2801e-05
1.5199 1.30535e-05
1.5199 1.33738e-05
1.51989 1.36656e-05
1.51989 1.39837e-05
1.51989 1.38171e-05
1.51989 1.35007e-05
1.51989 1.31989e-05
1.51989 1.29089e-05
1.51989 1.26314e-05
1.51988 1.24295e-05
1.51988 1.22107e-05
1.51988 1.19766e-05
1.51988 1.17397e-05
1.51988 1.15183e-05
1.51988 1.13355e-05
1.51988 1.14961e-05
1.51988 1.19067e-05
1.51987 1.23675e-05
1.51987 1.25692e-05
1.51987 1.26916e-05
1.51986 1.25689e-05
1.51986 1.24539e-05
1.51986 1.23042e-05
1.51986 1.21081e-05
1.51986 1.19147e-05
1.51986 1.17311e-05
1.51986 1.15502e-05
1.51986 1.1392e-05
1.51986 1.12935e-05
1.51986 1.11424e-05
1.51986 1.09876e-05
1.51986 1.08502e-05
1.51986 1.06993e-05
1.51986 1.05578e-05
1.51986 1.04336e-05
1.51986 1.0374e-05
1.51986 1.03738e-05
1.51986 1.04724e-05
1.51987 1.06116e-05
1.51987 1.07152e-05
1.51987 1.06779e-05
1.51987 1.06602e-05
1.51987 1.07359e-05
1.51988 1.0754e-05
1.51988 1.06264e-05
1.51988 1.05002e-05
1.51988 1.03764e-05
1.51988 1.02847e-05
1.51988 1.01814e-05
1.51987 1.01159e-05
1.51987 1.0097e-05
1.51987 1.00594e-05
1.51987 9.97481e-06
1.51987 9.86993e-06
1.51987 9.80433e-06
1.51987 9.77187e-06
1.51987 9.67971e-06
1.51987 9.5947e-06
1.51987 9.51894e-06
1.51987 9.47393e-06
1.51987 9.41856e-06
1.51987 9.33556e-06
